group,duration_days
Completed,726.0
Completed,1457.0
Completed,1072.0
Completed,961.0
Terminated/Withdrawn,335.0
Completed,287.0
Completed,557.0
Completed,1083.0
Completed,1144.0
Terminated/Withdrawn,296.0
Terminated/Withdrawn,462.0
Completed,473.0
Completed,1086.0
Completed,1250.0
Completed,929.0
Terminated/Withdrawn,186.0
Completed,917.0
Terminated/Withdrawn,157.0
Completed,832.0
Terminated/Withdrawn,398.0
Completed,751.0
Completed,486.0
Completed,1264.0
Completed,1079.0
Completed,977.0
Terminated/Withdrawn,305.0
Completed,740.0
Completed,845.0
Terminated/Withdrawn,637.0
Completed,832.0
Terminated/Withdrawn,206.0
Completed,811.0
Completed,1704.0
Completed,1070.0
Completed,752.0
Completed,960.0
Terminated/Withdrawn,362.0
Terminated/Withdrawn,335.0
Completed,637.0
Completed,795.0
Terminated/Withdrawn,481.0
Completed,579.0
Completed,965.0
Completed,757.0
Completed,776.0
Terminated/Withdrawn,787.0
Completed,742.0
Completed,725.0
Completed,976.0
Terminated/Withdrawn,456.0
Terminated/Withdrawn,467.0
Completed,127.0
Completed,861.0
Completed,729.0
Terminated/Withdrawn,308.0
Completed,871.0
Completed,837.0
Completed,1829.0
Completed,1361.0
Completed,966.0
Terminated/Withdrawn,547.0
Completed,752.0
Completed,1094.0
Completed,945.0
Completed,1124.0
Terminated/Withdrawn,224.0
Completed,665.0
Completed,101.0
Terminated/Withdrawn,287.0
Completed,586.0
Completed,947.0
Terminated/Withdrawn,681.0
Terminated/Withdrawn,725.0
Completed,476.0
Completed,783.0
Terminated/Withdrawn,552.0
Completed,960.0
Completed,770.0
Terminated/Withdrawn,668.0
Completed,1008.0
Completed,917.0
Completed,817.0
Completed,734.0
Completed,641.0
Terminated/Withdrawn,426.0
Completed,754.0
Completed,632.0
Completed,1134.0
Completed,670.0
Completed,1191.0
Completed,779.0
Completed,441.0
Terminated/Withdrawn,285.0
Completed,538.0
Completed,703.0
Completed,1089.0
Completed,714.0
Terminated/Withdrawn,194.0
Completed,624.0
Completed,669.0
Completed,351.0
Terminated/Withdrawn,231.0
Terminated/Withdrawn,474.0
Completed,1526.0
Terminated/Withdrawn,344.0
Terminated/Withdrawn,297.0
Completed,637.0
Completed,134.0
Completed,1265.0
Completed,1183.0
Completed,745.0
Completed,657.0
Completed,1068.0
Completed,960.0
Completed,748.0
Completed,561.0
Completed,814.0
Completed,1379.0
Completed,987.0
Completed,618.0
Completed,773.0
Completed,556.0
Completed,196.0
Completed,282.0
Completed,522.0
Completed,917.0
Completed,763.0
Completed,748.0
Completed,668.0
Completed,1268.0
Completed,565.0
Terminated/Withdrawn,279.0
Completed,977.0
Completed,621.0
Terminated/Withdrawn,329.0
Completed,997.0
Completed,699.0
Terminated/Withdrawn,220.0
Completed,931.0
Completed,1133.0
Completed,648.0
Completed,1952.0
Terminated/Withdrawn,188.0
Completed,1378.0
Completed,734.0
Completed,1075.0
Terminated/Withdrawn,483.0
Completed,506.0
Completed,506.0
Terminated/Withdrawn,201.0
Completed,965.0
Completed,438.0
Completed,680.0
Completed,1094.0
Completed,900.0
Completed,873.0
Terminated/Withdrawn,157.0
Completed,570.0
Completed,59.0
Completed,1123.0
Completed,142.0
Terminated/Withdrawn,360.0
Completed,924.0
Completed,682.0
Completed,668.0
Completed,1752.0
Completed,313.0
Completed,555.0
Terminated/Withdrawn,353.0
Completed,584.0
Completed,1099.0
Completed,640.0
Completed,847.0
Terminated/Withdrawn,227.0
Completed,1040.0
Terminated/Withdrawn,455.0
Completed,773.0
Completed,678.0
Terminated/Withdrawn,339.0
Completed,864.0
Completed,412.0
Completed,1303.0
Completed,309.0
Completed,604.0
Completed,627.0
Completed,526.0
Completed,792.0
Completed,956.0
Completed,767.0
Completed,889.0
Terminated/Withdrawn,380.0
Completed,579.0
Completed,561.0
Completed,429.0
Completed,748.0
Completed,176.0
Completed,565.0
Completed,1099.0
Completed,753.0
Completed,982.0
Completed,643.0
Completed,777.0
Completed,894.0
Completed,1331.0
Completed,710.0
Completed,531.0
Completed,903.0
Completed,485.0
Completed,737.0
Completed,1433.0
Terminated/Withdrawn,400.0
Completed,810.0
Completed,710.0
Terminated/Withdrawn,396.0
Terminated/Withdrawn,274.0
Completed,594.0
Completed,847.0
Terminated/Withdrawn,512.0
Completed,590.0
Completed,782.0
Completed,837.0
Terminated/Withdrawn,215.0
Completed,1144.0
Completed,968.0
Completed,669.0
Completed,639.0
Completed,1919.0
Completed,465.0
Completed,579.0
Completed,149.0
Completed,552.0
Terminated/Withdrawn,276.0
Completed,822.0
Completed,1283.0
Completed,960.0
Terminated/Withdrawn,197.0
Terminated/Withdrawn,347.0
Completed,915.0
Completed,712.0
Terminated/Withdrawn,242.0
Terminated/Withdrawn,211.0
Completed,665.0
Completed,642.0
Completed,686.0
Terminated/Withdrawn,536.0
Completed,614.0
Terminated/Withdrawn,237.0
Completed,735.0
Terminated/Withdrawn,206.0
Completed,968.0
Completed,796.0
Completed,834.0
Completed,738.0
Completed,1071.0
Terminated/Withdrawn,265.0
Completed,632.0
Terminated/Withdrawn,366.0
Completed,411.0
Terminated/Withdrawn,160.0
Completed,863.0
Terminated/Withdrawn,263.0
Terminated/Withdrawn,275.0
Completed,1250.0
Terminated/Withdrawn,286.0
Completed,1505.0
Terminated/Withdrawn,180.0
Completed,833.0
Completed,966.0
Completed,962.0
Completed,746.0
Terminated/Withdrawn,230.0
Completed,2029.0
Completed,1089.0
Terminated/Withdrawn,391.0
Completed,1179.0
Completed,601.0
Terminated/Withdrawn,557.0
Completed,1052.0
Completed,1098.0
Completed,1340.0
Completed,875.0
Completed,1123.0
Completed,826.0
Completed,512.0
Terminated/Withdrawn,265.0
Completed,804.0
Terminated/Withdrawn,473.0
Terminated/Withdrawn,313.0
Terminated/Withdrawn,368.0
Completed,501.0
Completed,953.0
Terminated/Withdrawn,573.0
Terminated/Withdrawn,416.0
Completed,552.0
Completed,808.0
Completed,967.0
Completed,619.0
Terminated/Withdrawn,478.0
Completed,1086.0
Terminated/Withdrawn,176.0
Completed,884.0
Completed,694.0
Completed,15.0
Completed,908.0
Completed,631.0
Completed,861.0
Terminated/Withdrawn,202.0
Completed,1099.0
Completed,772.0
Completed,1266.0
Terminated/Withdrawn,236.0
Completed,403.0
Completed,857.0
Completed,984.0
Completed,580.0
Completed,978.0
Terminated/Withdrawn,249.0
Completed,686.0
Completed,943.0
Completed,1249.0
Completed,1256.0
Completed,636.0
Completed,749.0
Completed,565.0
Completed,1087.0
Completed,1877.0
Completed,540.0
Terminated/Withdrawn,283.0
Completed,661.0
Completed,577.0
Terminated/Withdrawn,535.0
Terminated/Withdrawn,234.0
Completed,922.0
Completed,707.0
Completed,905.0
Terminated/Withdrawn,167.0
Completed,47.0
Completed,1013.0
Completed,639.0
Completed,867.0
Completed,884.0
Completed,521.0
Completed,1143.0
Completed,757.0
Completed,624.0
Terminated/Withdrawn,287.0
Terminated/Withdrawn,337.0
Completed,949.0
Terminated/Withdrawn,217.0
Terminated/Withdrawn,308.0
Completed,268.0
Completed,52.0
Terminated/Withdrawn,328.0
Completed,705.0
Completed,453.0
Completed,1555.0
Terminated/Withdrawn,221.0
Terminated/Withdrawn,121.0
Completed,14.0
Terminated/Withdrawn,273.0
Completed,950.0
Terminated/Withdrawn,330.0
Completed,1201.0
Completed,651.0
Completed,1240.0
Completed,1045.0
Terminated/Withdrawn,476.0
Terminated/Withdrawn,228.0
Completed,1022.0
Completed,775.0
Completed,599.0
Completed,1108.0
Completed,258.0
Completed,188.0
Terminated/Withdrawn,141.0
Completed,62.0
Completed,1081.0
Completed,676.0
Terminated/Withdrawn,367.0
Terminated/Withdrawn,203.0
Terminated/Withdrawn,172.0
Completed,1344.0
Terminated/Withdrawn,377.0
Completed,475.0
Completed,816.0
Completed,1295.0
Terminated/Withdrawn,179.0
Completed,1245.0
Completed,391.0
Completed,656.0
Terminated/Withdrawn,347.0
Terminated/Withdrawn,232.0
Completed,823.0
Terminated/Withdrawn,184.0
Completed,1263.0
Completed,928.0
Completed,409.0
Completed,610.0
Completed,637.0
Completed,976.0
Completed,840.0
Terminated/Withdrawn,315.0
Completed,1104.0
Completed,875.0
Terminated/Withdrawn,325.0
Completed,1085.0
Completed,664.0
Completed,1329.0
Terminated/Withdrawn,605.0
Completed,835.0
Completed,503.0
Completed,868.0
Terminated/Withdrawn,623.0
Completed,646.0
Completed,1091.0
Terminated/Withdrawn,487.0
Terminated/Withdrawn,182.0
Completed,497.0
Completed,840.0
Terminated/Withdrawn,365.0
Completed,1022.0
Completed,1148.0
Completed,1213.0
Terminated/Withdrawn,284.0
Completed,959.0
Terminated/Withdrawn,329.0
Completed,836.0
Completed,999.0
Terminated/Withdrawn,217.0
Terminated/Withdrawn,129.0
Terminated/Withdrawn,278.0
Terminated/Withdrawn,313.0
Completed,1013.0
Terminated/Withdrawn,255.0
Completed,1324.0
Terminated/Withdrawn,134.0
Completed,442.0
Terminated/Withdrawn,382.0
Completed,527.0
Terminated/Withdrawn,326.0
Completed,789.0
Completed,755.0
Completed,656.0
Completed,617.0
Completed,841.0
Completed,1278.0
Terminated/Withdrawn,636.0
Completed,1030.0
Completed,796.0
Terminated/Withdrawn,196.0
Terminated/Withdrawn,449.0
Terminated/Withdrawn,278.0
Terminated/Withdrawn,420.0
Terminated/Withdrawn,370.0
Completed,571.0
Completed,882.0
Completed,742.0
Terminated/Withdrawn,523.0
Completed,190.0
Completed,655.0
Completed,982.0
Completed,1519.0
Completed,740.0
Terminated/Withdrawn,540.0
Completed,1400.0
Completed,536.0
Terminated/Withdrawn,302.0
Completed,1308.0
Completed,1256.0
Completed,688.0
Completed,718.0
Completed,725.0
Terminated/Withdrawn,272.0
Completed,721.0
Completed,894.0
Completed,656.0
Completed,865.0
Completed,1060.0
Completed,1263.0
Completed,661.0
Completed,2317.0
Completed,835.0
Completed,1256.0
Completed,562.0
Completed,688.0
Terminated/Withdrawn,185.0
Completed,923.0
Completed,1237.0
Completed,1098.0
Completed,604.0
Completed,1005.0
Completed,849.0
Terminated/Withdrawn,145.0
Completed,885.0
Completed,684.0
Completed,674.0
Completed,1085.0
Completed,612.0
Completed,1504.0
Completed,632.0
Completed,1039.0
Completed,1273.0
Completed,440.0
Terminated/Withdrawn,227.0
Terminated/Withdrawn,391.0
Terminated/Withdrawn,205.0
Completed,872.0
Completed,316.0
Terminated/Withdrawn,420.0
Completed,681.0
Terminated/Withdrawn,274.0
Completed,590.0
Completed,1012.0
Completed,419.0
Terminated/Withdrawn,219.0
Completed,621.0
Completed,484.0
Completed,653.0
Completed,1179.0
Completed,1081.0
Completed,211.0
Completed,886.0
Completed,532.0
Terminated/Withdrawn,276.0
Terminated/Withdrawn,359.0
Completed,126.0
Completed,1201.0
Terminated/Withdrawn,475.0
Terminated/Withdrawn,221.0
Terminated/Withdrawn,435.0
Completed,673.0
Completed,485.0
Terminated/Withdrawn,124.0
Terminated/Withdrawn,299.0
Completed,710.0
Completed,624.0
Completed,564.0
Completed,1223.0
Completed,554.0
Completed,930.0
Completed,1231.0
Terminated/Withdrawn,161.0
Terminated/Withdrawn,276.0
Completed,665.0
Completed,610.0
Completed,1148.0
Completed,1372.0
Completed,897.0
Completed,644.0
Completed,106.0
Completed,875.0
Terminated/Withdrawn,177.0
Completed,981.0
Terminated/Withdrawn,526.0
Completed,346.0
Completed,909.0
Completed,723.0
Completed,407.0
Completed,482.0
Completed,405.0
Completed,642.0
Completed,798.0
Completed,821.0
Terminated/Withdrawn,128.0
Completed,900.0
Completed,900.0
Completed,800.0
Completed,824.0
Terminated/Withdrawn,105.0
Completed,492.0
Completed,579.0
Completed,633.0
Terminated/Withdrawn,240.0
Completed,789.0
Completed,482.0
Completed,1584.0
Completed,684.0
Completed,1169.0
Completed,1060.0
Completed,446.0
Completed,488.0
Terminated/Withdrawn,319.0
Completed,866.0
Terminated/Withdrawn,427.0
Completed,678.0
Completed,112.0
Completed,218.0
Completed,1228.0
Terminated/Withdrawn,180.0
Completed,866.0
Completed,1223.0
Completed,825.0
Completed,671.0
Completed,684.0
Completed,739.0
Completed,1577.0
Completed,785.0
Completed,949.0
Completed,758.0
Terminated/Withdrawn,430.0
Completed,1491.0
Completed,663.0
Completed,591.0
Completed,439.0
Completed,1185.0
Terminated/Withdrawn,330.0
Completed,919.0
Completed,878.0
Terminated/Withdrawn,625.0
